post_id,tweet_text,tweet_date,primary_entity,match_tier,rel_reason,stance,stance_evidence,competitor_tickers,sector_etf,missing_bars,raw_1D,abn_1D,verdict_1D,raw_2D,abn_2D,verdict_2D,raw_3D,abn_3D,verdict_3D,raw_5D,abn_5D,verdict_5D,raw_10D,abn_10D,verdict_10D,raw_1mo,abn_1mo,verdict_1mo
115387504970821391,"A ""Blue Slip"" means that if you're a Republican President, and there happens to be just one Democrat Senator in a state where you are appointing a U.S. Attorney or District Court Judge, you will never",2025-10-17,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115408594704490513,"I am pleased to announce that ground has been broken on the White House grounds to build the new, big, beautiful White House Ballroom. Completely separate from the White House itself, the East Wing is",2025-10-20,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115426823727952497,"The Ronald Reagan Foundation has just announced that Canada has fraudulently used an advertisement, which is FAKE, featuring Ronald Reagan speaking negatively about Tariffs. The ad was for $75,000. Th",2025-10-24,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115426967566430347,"The Ronald Reagan Foundation has just announced that Canada has fraudulently used an advertisement, which is FAKE, featuring Ronald Reagan speaking negatively about Tariffs. The ad was for $75,000,000",2025-10-24,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115437112529618205,"I am on my way to Malaysia, where I will sign the great Peace Deal, which I proudly brokered between Cambodia and Thailand. Sadly, the Queen Mother of Thailand has just passed away. I send my condolen",2025-10-25,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115442848945833358,“Washington Post editorial board praises Trump’s demolition of East Wing” https://thehill.com/homenews/media/5574074-washington-post-praises-trump/,2025-10-26,AMZN,indirect,indirect: 'washington post',no_clear_stance,,WMT TGT COST,XLY,0,-0.003,-0.0069,no_claim,0.007,0.0028,no_claim,0.0116,0.0157,no_claim,0.0727,0.0736,no_claim,0.0736,0.0914,no_claim,-0.0061,0.0424,no_claim
115445047857168881,Landing in Japan now. Looking forward to seeing the Emperor! President DJT,2025-10-27,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115456708839350276,"Bringing back Trillions of Dollars to USA! A great trip. Dealing with very smart, talented, and wonderful Leaders. Tomorrow, President Xi of China. It will be a great meeting for both!!! President DJT",2025-10-29,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115459554252660428,Very much looking forward to my meeting with President Xi of China. It will take place in a few hours! President DJT,2025-10-29,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115459712836946359,"South Korea will be building its Nuclear Powered Submarine in the Philadelphia Shipyards, right here in the good ol’ U.S.A. Shipbuilding in our Country will soon be making a BIG COMEBACK. Stay tuned!!",2025-10-29,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115459721816394295,https://truthsocial.com/users/joemccuiston/statuses/115459655502285032Thank you! President DJT,2025-10-29,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115459747028353384,https://truthsocial.com/users/traleecan/statuses/115459728361788892Such an honor. Millions of lives saved. Thank you! President DJT,2025-10-29,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115481621608702748,Jay Clayton is GREAT!!! President DJT https://wabcradio.com/episode/us-attorney-jay-clayton-sdny-nypd-is-essential-as-state-sponsored-drug-rings-hit-nyc-10-min/,2025-11-02,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115491996994152487,"If affordability is you issue, VOTE REPUBLICAN! Energy costs, as and example, are plummeting - Getting close to 2 Dollar a gallon gasoline. When energy goes down, everything else follows, and it has!!",2025-11-04,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115492078911838554,"Wow! Joe Scarborough’s Television Ratings are really bad. They have gone, as they say, “down the tubes,” as has the rest of MSNBC. It’s a beautiful thing to watch! President DJT",2025-11-04,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115492285081397189,"SNAP BENEFITS, which increased by Billions and Billions of Dollars (MANY FOLD!) during Crooked Joe Biden’s disastrous term in office (Due to the fact that they were haphazardly “handed” to anyone for ",2025-11-04,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115493839582779089,"Sean Duffy has done an incredible job as Interim Administrator of the National Aeronautics and Space Administration (NASA). This evening, I am pleased to nominate Jared Isaacman, an accomplished busin",2025-11-04,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115495015896453646,"REPUBLICANS, TERMINATE THE FILIBUSTER! GET BACK TO PASSING LEGISLATION AND VOTER REFORM! President DJT",2025-11-05,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115508699750416036,"Republicans, Terminate the Filibuster and bring back the American Dream. If you don’t do it, the Dems will, and you’ll never see office again! President DJT",2025-11-07,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115516453396913877,"NO MORE MONEY, HUNDREDS OF BILLIONS OF DOLLARS, TO THE DEMOCRAT SUPPORTED INSURANCE COMPANIES FOR REALLY BAD OBAMACARE. THE MONEY MUST NOW GO DIRECTLY TO THE PEOPLE, TAKING THE “FAT CAT” INSURANCE COM",2025-11-08,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115519740341195886,"WITHOUT TARIFFS, WE HAVE NONE OF THE FOLLOWING (JUST POSTED) TRUTH!!! President DJT",2025-11-09,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115519951705472870,"So, let’s get this straight??? The President of the United States is allowed (and fully approved by Congress!) to stop ALL TRADE with a Foreign Country (Which is far more onerous than a Tariff!), and ",2025-11-09,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115526165519672797,"All money left over from the $2000 payments made to low and middle income USA Citizens, from the massive Tariff Income pouring into our Country from foreign countries, which will be substantial, will ",2025-11-10,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115567293174185547,"Scott Jennings has just written a powerful new book, “A Revolution of Common Sense: How Donald Trump Stormed Washington and Fought for Western Civilization.” With his distinctive Wisdom, Courage, and ",2025-11-17,AMZN,direct,direct: 'amazon',no_clear_stance,,WMT TGT COST,XLY,0,-0.0243,-0.0175,no_claim,-0.0237,-0.0169,no_claim,-0.048,-0.0264,no_claim,-0.008,-0.0189,no_claim,0.0277,-0.0183,no_claim,-0.0299,-0.0963,no_claim
115570749579575260,"I am working with Governor Mike Braun and other Indiana Republicans, on picking up two Republican Congressional seats. The Governor, a good man, must produce on this, or he will be the only Governor, ",2025-11-18,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115570813586755288,"THE ONLY HEALTHCARE I WILL SUPPORT OR APPROVE IS SENDING THE MONEY DIRECTLY BACK TO THE PEOPLE, WITH NOTHING GOING TO THE BIG, FAT, RICH INSURANCE COMPANIES, WHO HAVE MADE $TRILLIONS, AND RIPPED OFF A",2025-11-18,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115580448819564585,"Ronaldo is a GREAT GUY. Loved meeting him at the White House. Really smart, and cool!!! President DJT",2025-11-20,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115582417825161974,https://truthsocial.com/@WashingtonExaminer/115579789920906826. It’s called SEDITIOUS BEHAVIOR AT THE HIGHEST LEVEL. Each one of these traitors to our Country should be ARRESTED AND PUT ON TRIAL. Thei,2025-11-20,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115582451169685243,"RT: https://truthsocial.com/users/WashingtonExaminer/statuses/115579789920906826This is really bad, and Dangerous to our Country. Their words cannot be allowed to stand. SEDITIOUS BEHAVIOR FROM TRAITO",2025-11-20,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115590786862216464,"Minnesota, under Governor Waltz, is a hub of fraudulent money laundering activity. I am, as President of the United States, hereby terminating, effective immediately, the Temporary Protected Status (T",2025-11-22,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115593179521083607,"Marjorie “Traitor” Brown, because of PLUMMETING Poll Numbers, and not wanting to face a Primary Challenger with a strong Trump Endorsement (where she would have no chance of winning!), has decided to ",2025-11-22,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115596533671432236,We are taking in TRILLIONS of Dollars in Tariffs and Investment Dollars from foreign lands because of Tariffs. I have stopped 5 of the eight WARS directly because of the threat of Tariffs if the don’t,2025-11-23,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115596544162295527,We are taking in TRILLIONS of Dollars in Tariffs and Investment Dollars from foreign lands because of Tariffs. I have stopped 5 of the eight WARS directly because of the threat of Tariffs if they don’,2025-11-23,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115599428464496784,"The War between Russia and Ukraine is a violent and terrible one that, with strong and proper U.S. and Ukrainian LEADERSHIP, would have NEVER HAPPENED. It began long before I took office for a Second ",2025-11-23,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115601252711182007,"If this would also allow the Radical Left Networks to “enlarge,” I would not be happy. ABC & NBC, in particular, are a disaster - A VIRTUAL ARM OF THE DEMOCRAT PARTY. They should be viewed as an illeg",2025-11-23,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115604240580797202,"Despite the massive amount of money being made by the United States of America, Hundreds of Billions of Dollars, as a direct result of Tariffs being charged to other countries, the full benefit of the",2025-11-24,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115604689359180322,"Republican (of course!) Congressman Tim Burchett was GREAT today on Fox & Friends - a Classic. His take on Marjorie “Traitor” Brown was 100% perfecto!!! Way to go, Tim!!! President DJT",2025-11-24,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115616248406860153,"VICTORIA COATES was GREAT on Maria B this morning. Always solid policy, analysis, and advice - A total WINNER!!! President DJT",2025-11-26,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115626148731779942,"“Twilight’s Last Gleaming, Can America Be Saved” (YES!), by the Great Todd Starnes. A fantastic NEW BOOK. Get it now!!! President DJT",2025-11-28,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115633174669225455,"Because I have invoked FAVORED NATIONS STATUS FOR THE UNITED STATES OF AMERICA, DRUG PRICES ARE FALLING AT LEVELS NEVER SEEN BEFORE, 500%, 600%, 700%, and more. No other President has been able to do ",2025-11-29,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115642237340050337,"Dr. Marc Siegel brilliantly wrote a new Best Seller, “THE MIRACLES AMONG US, How God’s Grace Plays a Role In Healing.” Marc Siegel is not only a fantastic Person, he is a very knowable one. This is a ",2025-12-01,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115647567538614723,"Great job by Jim Hanson, former U.S. Army Special Forces, on Jesse Watters tonight. Really strong and knowledgeable on WAR AGAINST DRUGS! President DJT",2025-12-02,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115649503125687789,"The great Burt Jones has taken a big lead in the polls for Governor of Georgia. Why not, he has been a GREAT Lieutenant Governor? Go Burt, Go! President DJT",2025-12-02,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115649563087207461,"Great news! QDallas County, Texas, just went to all PAPER BALLOTS. Many others are following suit! More accurate, totally secure with watermark paper, FASTER, and only 9% of the cost. All Republican G",2025-12-02,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115650062002934091,"Great news! Dallas County, Texas, just went to all PAPER BALLOTS. Many others are following suit! More accurate, totally secure with watermark paper, FASTER, and only 9% of the cost. All Republican Go",2025-12-02,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115653225494931779,Congratulations Matt. A BIG WIN! President DJT,2025-12-03,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115653238186658350,"Congratulations to Matt Van Epps on his BIG Congressional WIN in the Great State of Tennessee. The Radical Left Democrats threw everything at him, including Millions of Dollars. Another great night fo",2025-12-03,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115670528158863252,"Dr. James Jones, the Great White House Doctor, has written a fantastic Book, ""Venom and Valor: A White House Physician Assistant's Battle for Survival in the Amazon."" Our Nation is incredible proud of",2025-12-06,AMZN,direct,direct: 'amazon',positive,great|fantastic,WMT TGT COST,XLY,0,-0.0118,-0.0012,flat,-0.0073,0.0034,flat,0.0095,0.0057,flat,-0.0148,-0.027,opposite,-0.0098,-0.0316,opposite,0.0521,0.0363,flat
115670577719463498,"Dr. James Jones, the Great White House Doctor, has written a fantastic Book, “Venom and Valor: A White House Physician Assistant’s Battle for Survival in the Amazon.” Our Nation is incredibly proud of",2025-12-06,AMZN,direct,direct: 'amazon',positive,great|fantastic,WMT TGT COST,XLY,0,-0.0118,-0.0012,flat,-0.0073,0.0034,flat,0.0095,0.0057,flat,-0.0148,-0.027,opposite,-0.0098,-0.0316,opposite,0.0521,0.0363,flat
115673706520574050,"Cristiano Ronaldo, the GREAT soccer (football!) player, just called to thank me for his tour this week of the White House and Oval Office. What an incredible guy he is, not only as an athlete, but as ",2025-12-06,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115674102596009965,"The Baseball Hall of Fame Committee is voting on admitting new Members TOMORROW, and these highly respected owners, executives, writers, and, most importantly, Hall of Famers, should do the right thin",2025-12-06,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
115674446098726232,"Another stabbing by an Illegal Migrant in Charlotte, North Carolina. What’s going on in Charlotte? Democrats are destroying it, like everything else, piece by piece!!! President DJT",2025-12-06,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
